"","genus","binomial","body_mass","body_length","age","sex","longitude","latitude","status"
"28803","Delomys","Delomys sublineatus",20,86,"adult","female",-46.95407762,-23.71624347,"alive"
"28804","Delomys","Delomys sublineatus",50,132,"adult","male",-46.95407762,-23.71624347,"alive"
"28805","Delomys","Delomys sublineatus",38,119,"adult","female",-46.966136,-23.687137,"alive"
"28806","Delomys","Delomys sublineatus",29,110,"adult","female",-46.94924609,-23.6827885,"alive"
"28807","Delomys","Delomys sublineatus",62,126,"adult","male",-46.95407762,-23.71624347,"alive"
"28808","Delomys","Delomys sublineatus",14,84,"juvenile","female",-46.96019254,-23.67196892,"alive"
"28809","Delomys","Delomys sublineatus",46,121,"adult","male",-46.95407762,-23.71624347,"alive"
"28810","Delomys","Delomys sublineatus",45,127,"adult","male",-46.96019254,-23.67196892,"alive"
"28811","Delomys","Delomys sublineatus",47,120,"adult","male",-46.95407762,-23.71624347,"alive"
"28812","Delomys","Delomys sublineatus",49,125,"adult","male",-46.96019254,-23.67196892,"alive"
"28813","Delomys","Delomys sublineatus",30,101,"adult","female",-46.94924609,-23.6827885,"alive"
"28814","Delomys","Delomys sublineatus",54.5,127,"adult","male",-46.96019254,-23.67196892,"alive"
"28815","Delomys","Delomys sublineatus",22,95,"adult","female",-46.96019254,-23.67196892,"alive"
"28816","Delomys","Delomys sublineatus",54,95,NA,"female",-46.96019254,-23.67196892,"alive"
"28817","Delomys","Delomys sublineatus",55,120,"adult","male",-46.94924609,-23.6827885,"alive"
"28818","Delomys","Delomys sublineatus",43,104,NA,"male",-46.95407762,-23.71624347,"alive"
"28819","Delomys","Delomys sublineatus",40,115,"adult","male",-46.95407762,-23.71624347,"alive"
"28820","Delomys","Delomys sublineatus",59,132,"adult","male",-46.94924609,-23.6827885,"alive"
"28821","Delomys","Delomys sublineatus",49.5,129,"adult","male",-46.94924609,-23.6827885,"alive"
"28822","Delomys","Delomys sublineatus",38,129,"adult","female",-46.95407762,-23.71624347,"alive"
"28823","Delomys","Delomys sublineatus",37,113,"adult","female",-46.96019254,-23.67196892,"alive"
"28824","Delomys","Delomys sublineatus",44,126,"adult","male",-46.96019254,-23.67196892,"alive"
"28825","Delomys","Delomys sublineatus",35,120,"adult","female",-46.94924609,-23.6827885,"alive"
"28826","Delomys","Delomys sublineatus",37,120,"adult","female",-46.94924609,-23.6827885,"alive"
"28827","Delomys","Delomys sublineatus",38,125,"adult","male",-46.94924609,-23.6827885,"alive"
"28828","Delomys","Delomys sublineatus",47,125,"adult","male",-46.94924609,-23.6827885,"alive"
"28829","Delomys","Delomys sublineatus",40,129,"adult","female",-46.95407762,-23.71624347,"alive"
"28830","Delomys","Delomys sublineatus",27,93,"adult","female",-46.96019254,-23.67196892,"alive"
"28831","Delomys","Delomys sublineatus",14,90,"juvenile","female",-46.95407762,-23.71624347,"dead"
"28832","Delomys","Delomys sublineatus",11,78,"juvenile","female",-46.95407762,-23.71624347,"alive"
"28833","Delomys","Delomys sublineatus",59.5,139,"adult","male",-46.95407762,-23.71624347,"alive"
"28834","Delomys","Delomys sublineatus",18,93,"adult","male",-46.95407762,-23.71624347,"dead"
"28835","Delomys","Delomys sublineatus",41.5,122,"adult","male",-46.96019254,-23.67196892,"alive"
"28836","Delomys","Delomys sublineatus",24,103,"adult","female",-46.94924609,-23.6827885,"alive"
"28837","Delomys","Delomys sublineatus",46,121,"adult","male",-46.96019254,-23.67196892,"alive"
"28838","Delomys","Delomys sublineatus",37,121,"adult","female",-46.96019254,-23.67196892,"alive"
"28839","Delomys","Delomys sublineatus",20.5,95,"juvenile","female",-46.94924609,-23.6827885,"alive"
"28840","Delomys","Delomys sublineatus",46,125,"adult","male",-46.95407762,-23.71624347,"alive"
"28841","Delomys","Delomys sublineatus",37,105,"adult","male",-46.96019254,-23.67196892,"alive"
"28842","Delomys","Delomys sublineatus",42,116,"adult","female",-46.96019254,-23.67196892,"alive"
"28843","Delomys","Delomys sublineatus",42,124,"adult","male",-46.94924609,-23.6827885,"alive"
"28844","Delomys","Delomys sublineatus",65,129,"adult","female",-46.96019254,-23.67196892,"alive"
"28845","Delomys","Delomys sublineatus",55,131,"adult","male",-46.95407762,-23.71624347,"alive"
"28846","Delomys","Delomys sublineatus",39,112,"adult","male",-46.94924609,-23.6827885,"alive"
"28847","Delomys","Delomys sublineatus",39,118,"adult","female",-46.95407762,-23.71624347,"alive"
"28848","Delomys","Delomys sublineatus",21,49,"adult","female",-46.96019254,-23.67196892,"alive"
"28849","Delomys","Delomys sublineatus",38.5,112,"adult","female",-46.96019254,-23.67196892,"alive"
"28850","Delomys","Delomys sublineatus",9,74,"juvenile","male",-46.94924609,-23.6827885,"alive"
"28851","Delomys","Delomys sublineatus",9.5,73,"juvenile","male",-46.94924609,-23.6827885,"alive"
"28852","Delomys","Delomys sublineatus",9,68,"juvenile","female",-46.94924609,-23.6827885,"alive"
"28853","Delomys","Delomys sublineatus",31,105,"adult","female",-46.96019254,-23.67196892,"alive"
"28854","Delomys","Delomys sublineatus",49,116,"adult","male",-46.96019254,-23.67196892,"alive"
"28855","Delomys","Delomys sublineatus",21,96,"adult","female",-46.96019254,-23.67196892,"alive"
"28856","Delomys","Delomys sublineatus",30,104,"adult","male",-46.96019254,-23.67196892,"alive"
"28857","Delomys","Delomys sublineatus",49,120,"adult","male",-46.96019254,-23.67196892,"alive"
"28858","Delomys","Delomys sublineatus",42,100,"adult","male",-46.95407762,-23.71624347,"alive"
"28859","Delomys","Delomys sublineatus",65,130,"adult","male",-46.96019254,-23.67196892,"alive"
"28860","Delomys","Delomys sublineatus",39,115,"adult","male",-46.94924609,-23.6827885,"alive"
"28861","Delomys","Delomys sublineatus",29.5,112,"adult","female",-46.94924609,-23.6827885,"alive"
"28862","Delomys","Delomys sublineatus",35,104,"adult","female",-46.96019254,-23.67196892,"alive"
"28863","Delomys","Delomys sublineatus",40,118,"adult","male",-46.96019254,-23.67196892,"alive"
"28864","Delomys","Delomys sublineatus",51,115,"adult","female",-46.96019254,-23.67196892,"alive"
"28865","Delomys","Delomys sublineatus",24,99,"adult","female",-46.96019254,-23.67196892,"alive"
"28866","Delomys","Delomys sublineatus",30,111,"adult","male",-46.94924609,-23.6827885,"alive"
"28867","Delomys","Delomys sublineatus",52,130,"adult","female",-46.94924609,-23.6827885,"alive"
"28868","Delomys","Delomys sublineatus",48,132,"adult","female",-46.94924609,-23.6827885,"alive"
"28869","Delomys","Delomys sublineatus",40,119,"adult","male",-46.95407762,-23.71624347,"alive"
"28870","Delomys","Delomys sublineatus",17,89,"juvenile","male",-46.95407762,-23.71624347,"alive"
"28871","Delomys","Delomys sublineatus",15,85,"juvenile","female",-46.95407762,-23.71624347,"alive"
"28872","Delomys","Delomys sublineatus",20,90,"juvenile","female",-46.95407762,-23.71624347,"alive"
"28873","Delomys","Delomys sublineatus",65,129,"adult","female",-46.95407762,-23.71624347,"alive"
"28874","Delomys","Delomys sublineatus",58,134,"adult","male",-46.94924609,-23.6827885,"alive"
"28875","Delomys","Delomys sublineatus",9,64,"juvenile","male",-46.94924609,-23.6827885,"alive"
"28876","Delomys","Delomys sublineatus",9,68,"juvenile","male",-46.94924609,-23.6827885,"alive"
"28877","Delomys","Delomys sublineatus",7,66,"juvenile","male",-46.94924609,-23.6827885,"alive"
"28878","Delomys","Delomys sublineatus",7,67,"juvenile","male",-46.94924609,-23.6827885,"alive"
"28879","Delomys","Delomys sublineatus",8,67,"juvenile","male",-46.94924609,-23.6827885,"alive"
"28880","Delomys","Delomys sublineatus",33,140,"adult","male",-46.95407762,-23.71624347,"alive"
"28881","Delomys","Delomys sublineatus",35,112,"adult","male",-46.94924609,-23.6827885,"alive"
"28882","Delomys","Delomys sublineatus",51,129,"adult","female",-46.95407762,-23.71624347,"alive"
"28883","Delomys","Delomys sublineatus",41,119,"adult","female",-46.95407762,-23.71624347,"dead"
"28884","Delomys","Delomys sublineatus",24,96,"adult","male",-46.94924609,-23.6827885,"alive"
"28885","Delomys","Delomys sublineatus",54,121,"adult","female",-46.95407762,-23.71624347,"alive"
"28886","Delomys","Delomys sublineatus",31,117,"adult","male",-46.95407762,-23.71624347,"dead"
"28887","Delomys","Delomys sublineatus",47,120,"adult","male",-46.94924609,-23.6827885,"alive"
"28888","Delomys","Delomys sublineatus",29,103,"adult","male",-46.95407762,-23.71624347,"alive"
"28889","Delomys","Delomys sublineatus",23,97,"adult","male",-46.95407762,-23.71624347,"alive"
"28890","Delomys","Delomys sublineatus",23,96,"adult","male",-46.95407762,-23.71624347,"alive"
"28891","Delomys","Delomys sublineatus",27,104,"adult","male",-46.95407762,-23.71624347,"alive"
"28892","Delomys","Delomys sublineatus",19,94,"adult","female",-46.95407762,-23.71624347,"alive"
"28893","Delomys","Delomys sublineatus",48,123,"adult","male",-46.95407762,-23.71624347,"alive"
"28894","Delomys","Delomys sublineatus",34,111,"adult","female",-46.95407762,-23.71624347,"alive"
"28895","Delomys","Delomys sublineatus",17,90,"adult","female",-46.94924609,-23.6827885,"alive"
"28896","Delomys","Delomys sublineatus",32,110,"adult","female",-46.95407762,-23.71624347,"dead"
"28897","Delomys","Delomys sublineatus",34,114,"adult","female",-46.95407762,-23.71624347,"alive"
"28898","Delomys","Delomys sublineatus",31,106,"adult","female",-46.95407762,-23.71624347,"alive"
"28899","Delomys","Delomys sublineatus",57,129,"adult","male",-46.96019254,-23.67196892,"alive"
"28900","Delomys","Delomys sublineatus",39,103,"adult","female",-46.95407762,-23.71624347,"alive"
"28901","Delomys","Delomys sublineatus",46,132,"adult","female",-46.95407762,-23.71624347,"dead"
"28902","Delomys","Delomys sublineatus",47,122,"adult","male",-46.95407762,-23.71624347,"alive"
"28903","Delomys","Delomys sublineatus",44,115,"adult","female",-46.95407762,-23.71624347,"alive"
"28904","Delomys","Delomys sublineatus",14,87,"juvenile","female",-46.96019254,-23.67196892,"alive"
"28905","Delomys","Delomys sublineatus",17.5,86,"juvenile","male",-46.96019254,-23.67196892,"alive"
"28906","Delomys","Delomys sublineatus",40,110,"adult","male",-46.95407762,-23.71624347,"alive"
"28907","Delomys","Delomys sublineatus",61,121,"adult","female",-46.96019254,-23.67196892,"alive"
"28908","Delomys","Delomys sublineatus",52,122,"adult","male",-46.95407762,-23.71624347,"alive"
"28909","Delomys","Delomys sublineatus",25,91,"juvenile","female",-46.96019254,-23.67196892,"alive"
"28910","Delomys","Delomys sublineatus",41,116,"adult","male",-46.95407762,-23.71624347,"alive"
"28911","Delomys","Delomys sublineatus",46,125,"adult","male",-46.95407762,-23.71624347,"alive"
"28912","Delomys","Delomys sublineatus",42,115,"adult","male",-46.95407762,-23.71624347,"alive"
"28913","Delomys","Delomys sublineatus",36,114,"adult","male",-46.96019254,-23.67196892,"alive"
"28914","Delomys","Delomys sublineatus",28,100,"adult","male",-46.96019254,-23.67196892,"alive"
"28915","Delomys","Delomys sublineatus",45,123,"adult","female",-46.96019254,-23.67196892,"alive"
"28916","Delomys","Delomys sublineatus",48,122,"adult","male",-46.94924609,-23.6827885,"alive"
"28917","Delomys","Delomys sublineatus",56,124,"adult","male",-46.95407762,-23.71624347,"alive"
"28918","Delomys","Delomys sublineatus",54,120,"adult","female",-46.95407762,-23.71624347,"alive"
"28919","Delomys","Delomys sublineatus",35,115,"adult","male",-46.95407762,-23.71624347,"alive"
"28920","Delomys","Delomys sublineatus",49,123,"adult","female",-46.96019254,-23.67196892,"alive"
"28921","Delomys","Delomys sublineatus",16,95,"juvenile","male",-46.96019254,-23.67196892,"alive"
"28922","Delomys","Delomys sublineatus",35,111,"adult","male",-46.95407762,-23.71624347,"alive"
"28923","Delomys","Delomys sublineatus",51,114,"adult","male",-46.95407762,-23.71624347,"alive"
"28924","Delomys","Delomys sublineatus",39,120,"adult","male",-46.95407762,-23.71624347,"alive"
"28925","Delomys","Delomys sublineatus",49,125,"adult","male",-46.96019254,-23.67196892,"alive"
"28926","Delomys","Delomys sublineatus",25,86,"juvenile","female",-46.95407762,-23.71624347,"dead"
"28927","Delomys","Delomys sublineatus",30,111,"adult","male",-46.94924609,-23.6827885,"alive"
"28928","Delomys","Delomys sublineatus",36,115,"adult","male",-46.95407762,-23.71624347,"alive"
"28929","Delomys","Delomys sublineatus",28,105,"adult","male",-46.94924609,-23.6827885,"alive"
"28930","Delomys","Delomys sublineatus",46,131,"adult","male",-46.95407762,-23.71624347,"alive"
"28931","Delomys","Delomys sublineatus",46,120,"adult","male",-46.95407762,-23.71624347,"alive"
"28932","Delomys","Delomys sublineatus",24,90,"juvenile","female",-46.96019254,-23.67196892,"alive"
"28933","Delomys","Delomys sublineatus",41,106,"adult","male",-46.95407762,-23.71624347,"alive"
"28934","Delomys","Delomys sublineatus",38,120,"adult","male",-46.95407762,-23.71624347,"dead"
"28935","Delomys","Delomys sublineatus",32,109,NA,"female",-47.10455,-23.71832,"alive"
"28936","Delomys","Delomys sublineatus",55,127,NA,"male",-47.10455,-23.71832,"alive"
"28937","Delomys","Delomys sublineatus",40,113,NA,"male",-47.44366,-23.88865,"alive"
"28938","Delomys","Delomys sublineatus",62,130,NA,"female",-47.44366,-23.88865,"alive"
"28939","Delomys","Delomys sublineatus",49,118,NA,"male",-47.44366,-23.88865,"alive"
"28940","Delomys","Delomys sublineatus",19,85,NA,"male",-47.44366,-23.88865,"alive"
"28941","Delomys","Delomys sublineatus",49,116,NA,"male",-47.44366,-23.88865,"alive"
"28942","Delomys","Delomys sublineatus",52,115,"adult","female",-47.44366,-23.88865,"alive"
"28943","Delomys","Delomys sublineatus",34,112,NA,"male",-47.44366,-23.88865,"alive"
"28945","Delomys","Delomys sublineatus",35,110,NA,"male",-47.44366,-23.88865,"alive"
"28946","Delomys","Delomys sublineatus",32.5,112,NA,"male",-47.44366,-23.88865,"alive"
"28947","Delomys","Delomys sublineatus",45,108,NA,"male",-47.44366,-23.88865,"alive"
"28948","Delomys","Delomys sublineatus",37,118,NA,"male",-47.44366,-23.88865,"alive"
"28949","Delomys","Delomys sublineatus",38,129,NA,"female",-47.44366,-23.88865,"alive"
"28950","Delomys","Delomys sublineatus",23,97,NA,"female",-47.44366,-23.88865,"alive"
"28951","Delomys","Delomys sublineatus",11,82,NA,"male",-47.44366,-23.88865,"alive"
"28952","Delomys","Delomys sublineatus",33.5,110,NA,"male",-47.44366,-23.88865,"alive"
"28953","Delomys","Delomys sublineatus",59,137,NA,"female",-47.44366,-23.88865,"alive"
"28954","Delomys","Delomys sublineatus",40.5,115,NA,"male",-47.44366,-23.88865,"alive"
"28955","Delomys","Delomys sublineatus",64,131,NA,"male",-47.44366,-23.88865,"alive"
"28956","Delomys","Delomys sublineatus",38,103,NA,"male",-47.44366,-23.88865,"alive"
"28957","Delomys","Delomys sublineatus",38,109,NA,"female",-47.44366,-23.88865,"alive"
"28959","Delomys","Delomys sublineatus",39.5,110,NA,"male",-47.44366,-23.88865,"alive"
"28960","Delomys","Delomys sublineatus",33.5,112,NA,"female",-47.44257,-23.863,"alive"
"28961","Delomys","Delomys sublineatus",38,109,NA,"male",-47.44257,-23.863,"alive"
"28962","Delomys","Delomys sublineatus",45,125,NA,"male",-47.44257,-23.863,"alive"
"28963","Delomys","Delomys sublineatus",62,125,NA,"male",-47.44257,-23.863,"alive"
"28964","Delomys","Delomys sublineatus",49.5,130,NA,"female",-47.44257,-23.863,"alive"
"28965","Delomys","Delomys sublineatus",42,121,NA,"male",-47.44257,-23.863,"alive"
"28966","Delomys","Delomys sublineatus",34,113,NA,"male",-47.44257,-23.863,"alive"
"28968","Delomys","Delomys sublineatus",38,122,NA,"male",-46.96124,-23.67305,"alive"
"28969","Delomys","Delomys sublineatus",45.5,120,NA,"male",-46.96124,-23.67305,"alive"
"28970","Delomys","Delomys sublineatus",43,111,NA,"female",-46.96124,-23.67305,"alive"
"28971","Delomys","Delomys sublineatus",38,114,NA,"male",-46.96124,-23.67305,"alive"
"28972","Delomys","Delomys sublineatus",35.5,114,NA,"male",-46.96124,-23.67305,"alive"
"28973","Delomys","Delomys sublineatus",31,103,NA,"male",-46.96124,-23.67305,"alive"
"28974","Delomys","Delomys sublineatus",25,90,NA,"female",-46.96124,-23.67305,"alive"
"28975","Delomys","Delomys sublineatus",34,114,NA,"female",-46.96124,-23.67305,"alive"
"28976","Delomys","Delomys sublineatus",33,105,NA,"female",-46.96124,-23.67305,"alive"
"28977","Delomys","Delomys sublineatus",27,100,NA,"male",-46.96124,-23.67305,"alive"
"28978","Delomys","Delomys sublineatus",49.5,120,NA,"male",-46.96124,-23.67305,"alive"
"28979","Delomys","Delomys sublineatus",57.5,131,NA,"female",-46.96124,-23.67305,"alive"
"28980","Delomys","Delomys sublineatus",34,112,NA,"male",-46.96124,-23.67305,"alive"
"28981","Delomys","Delomys sublineatus",56,126,NA,"female",-46.96124,-23.67305,"alive"
"28982","Delomys","Delomys sublineatus",30,100,NA,"male",-46.96124,-23.67305,"alive"
"28983","Delomys","Delomys sublineatus",39,118,NA,"male",-46.96124,-23.67305,"alive"
"28984","Delomys","Delomys sublineatus",34.5,102,NA,"female",-46.96124,-23.67305,"alive"
"28985","Delomys","Delomys sublineatus",29,88,NA,"female",-46.96124,-23.67305,"alive"
"28986","Delomys","Delomys sublineatus",40,119,NA,NA,-46.96124,-23.67305,"alive"
"28987","Delomys","Delomys sublineatus",37.5,119,NA,"female",-46.96124,-23.67305,"alive"
"28988","Delomys","Delomys sublineatus",41.5,114,NA,"female",-46.96124,-23.67305,"alive"
"28989","Delomys","Delomys sublineatus",48,128,NA,"female",-46.96124,-23.67305,"alive"
"28990","Delomys","Delomys sublineatus",40,120,NA,"female",-46.96124,-23.67305,"alive"
"28991","Delomys","Delomys sublineatus",37,113,NA,"male",-46.96124,-23.67305,"alive"
"28992","Delomys","Delomys sublineatus",33,114,NA,"female",-46.96124,-23.67305,"alive"
"28993","Delomys","Delomys sublineatus",51,118,NA,"female",-46.96124,-23.67305,"alive"
"28994","Delomys","Delomys sublineatus",33,117,NA,"male",-46.96124,-23.67305,"alive"
"28995","Delomys","Delomys sublineatus",39,130,NA,"female",-46.96124,-23.67305,"alive"
"28996","Delomys","Delomys sublineatus",61,135,NA,"male",-46.96124,-23.67305,"alive"
"28997","Delomys","Delomys sublineatus",14,84,NA,"female",-46.96124,-23.67305,"alive"
"28998","Delomys","Delomys sublineatus",45,127,NA,"male",-46.96124,-23.67305,"alive"
"28999","Delomys","Delomys sublineatus",49,125,NA,"male",-46.96124,-23.67305,"alive"
"29000","Delomys","Delomys sublineatus",54.5,127,NA,"male",-46.96124,-23.67305,"alive"
"29001","Delomys","Delomys sublineatus",22,95,NA,"female",-46.96124,-23.67305,"alive"
"29002","Delomys","Delomys sublineatus",54,95,NA,"female",-46.96124,-23.67305,"alive"
"29003","Delomys","Delomys sublineatus",37,113,NA,"female",-46.96124,-23.67305,"alive"
"29004","Delomys","Delomys sublineatus",44,126,NA,"male",-46.96124,-23.67305,"alive"
"29005","Delomys","Delomys sublineatus",27,93,NA,"female",-46.96124,-23.67305,"alive"
"29006","Delomys","Delomys sublineatus",41.5,122,NA,"male",-46.96124,-23.67305,"alive"
"29007","Delomys","Delomys sublineatus",46,121,NA,"male",-46.96124,-23.67305,"alive"
"29008","Delomys","Delomys sublineatus",37,121,NA,"male",-46.96124,-23.67305,"alive"
"29009","Delomys","Delomys sublineatus",37,105,NA,"male",-46.96124,-23.67305,"alive"
"29010","Delomys","Delomys sublineatus",42,116,NA,"female",-46.96124,-23.67305,"alive"
"29011","Delomys","Delomys sublineatus",65,129,NA,"female",-46.96124,-23.67305,"alive"
"29012","Delomys","Delomys sublineatus",21,49,NA,"female",-46.96124,-23.67305,"alive"
"29013","Delomys","Delomys sublineatus",38.5,112,NA,"female",-46.96124,-23.67305,"alive"
"29014","Delomys","Delomys sublineatus",31,105,NA,"female",-46.96124,-23.67305,"alive"
"29015","Delomys","Delomys sublineatus",49,116,NA,"male",-46.96124,-23.67305,"alive"
"29016","Delomys","Delomys sublineatus",21,96,NA,"female",-46.96124,-23.67305,"alive"
"29017","Delomys","Delomys sublineatus",30,104,NA,"male",-46.96124,-23.67305,"alive"
"29018","Delomys","Delomys sublineatus",49,120,NA,"male",-46.96124,-23.67305,"alive"
"29019","Delomys","Delomys sublineatus",65,130,NA,"male",-46.96124,-23.67305,"alive"
"29020","Delomys","Delomys sublineatus",35,104,NA,"female",-46.96124,-23.67305,"alive"
"29021","Delomys","Delomys sublineatus",40,118,NA,"male",-46.96124,-23.67305,"alive"
"29022","Delomys","Delomys sublineatus",51,115,NA,"female",-46.96124,-23.67305,"alive"
"29023","Delomys","Delomys sublineatus",24,99,NA,"female",-46.96124,-23.67305,"alive"
"29024","Delomys","Delomys sublineatus",57,129,NA,"male",-46.96124,-23.67305,"alive"
"29025","Delomys","Delomys sublineatus",14,87,NA,"female",-46.96124,-23.67305,"alive"
"29026","Delomys","Delomys sublineatus",17.5,86,NA,"male",-46.96124,-23.67305,"alive"
"29027","Delomys","Delomys sublineatus",61,121,NA,"female",-46.96124,-23.67305,"alive"
"29028","Delomys","Delomys sublineatus",25,91,NA,"female",-46.96124,-23.67305,"alive"
"29029","Delomys","Delomys sublineatus",36,114,NA,"male",-46.96124,-23.67305,"alive"
"29030","Delomys","Delomys sublineatus",28,100,NA,"male",-46.96124,-23.67305,"alive"
"29031","Delomys","Delomys sublineatus",45,123,NA,"female",-46.96124,-23.67305,"alive"
"29032","Delomys","Delomys sublineatus",49,123,"adult","female",-46.96124,-23.67305,"alive"
"29033","Delomys","Delomys sublineatus",16,95,NA,"male",-46.96124,-23.67305,"alive"
"29034","Delomys","Delomys sublineatus",49,125,NA,"male",-46.96124,-23.67305,"alive"
"29035","Delomys","Delomys sublineatus",24,90,NA,"female",-46.96124,-23.67305,"alive"
"29036","Delomys","Delomys sublineatus",52,130,NA,"male",-46.95018,-23.68328,"alive"
"29037","Delomys","Delomys sublineatus",41.5,119,NA,"female",-46.95018,-23.68328,"alive"
"29038","Delomys","Delomys sublineatus",53,130,NA,"male",-46.95018,-23.68328,"alive"
"29039","Delomys","Delomys sublineatus",19.5,84,NA,"female",-46.95018,-23.68328,"alive"
"29040","Delomys","Delomys sublineatus",36,98,NA,"male",-46.95018,-23.68328,"alive"
"29041","Delomys","Delomys sublineatus",42,111,NA,"male",-46.95018,-23.68328,"alive"
"29042","Delomys","Delomys sublineatus",36,112,NA,"male",-46.95018,-23.68328,"alive"
"29043","Delomys","Delomys sublineatus",37.5,119,NA,"female",-46.95018,-23.68328,"alive"
"29044","Delomys","Delomys sublineatus",33,105,NA,"female",-46.95018,-23.68328,"alive"
"29045","Delomys","Delomys sublineatus",30,111,NA,"female",-46.95018,-23.68328,"alive"
"29046","Delomys","Delomys sublineatus",41,126,NA,"male",-46.95018,-23.68328,"alive"
"29047","Delomys","Delomys sublineatus",41,117,NA,"male",-46.95018,-23.68328,"alive"
"29048","Delomys","Delomys sublineatus",68,119,NA,"male",-46.95018,-23.68328,"alive"
"29049","Delomys","Delomys sublineatus",35,104,NA,"male",-46.95018,-23.68328,"alive"
"29050","Delomys","Delomys sublineatus",61,130,NA,"male",-46.95018,-23.68328,"alive"
"29051","Delomys","Delomys sublineatus",29,110,NA,"female",-46.95018,-23.68328,"alive"
"29052","Delomys","Delomys sublineatus",30,101,NA,"female",-46.95018,-23.68328,"alive"
"29053","Delomys","Delomys sublineatus",55,120,NA,"male",-46.95018,-23.68328,"alive"
"29054","Delomys","Delomys sublineatus",59,132,NA,"male",-46.95018,-23.68328,"alive"
"29055","Delomys","Delomys sublineatus",49.5,129,NA,"male",-46.95018,-23.68328,"alive"
"29056","Delomys","Delomys sublineatus",35,120,NA,"female",-46.95018,-23.68328,"alive"
"29057","Delomys","Delomys sublineatus",37,120,NA,"female",-46.95018,-23.68328,"alive"
"29058","Delomys","Delomys sublineatus",38,125,NA,"male",-46.95018,-23.68328,"alive"
"29059","Delomys","Delomys sublineatus",47,125,NA,"male",-46.95018,-23.68328,"alive"
"29060","Delomys","Delomys sublineatus",24,103,NA,"female",-46.95018,-23.68328,"alive"
"29061","Delomys","Delomys sublineatus",20.5,95,NA,"female",-46.95018,-23.68328,"alive"
"29062","Delomys","Delomys sublineatus",42,124,NA,"male",-46.95018,-23.68328,"alive"
"29063","Delomys","Delomys sublineatus",39,112,NA,"male",-46.95018,-23.68328,"alive"
"29064","Delomys","Delomys sublineatus",9,74,NA,"male",-46.95018,-23.68328,"alive"
"29065","Delomys","Delomys sublineatus",9.5,73,NA,NA,-46.95018,-23.68328,"alive"
"29066","Delomys","Delomys sublineatus",9,68,NA,"female",-46.95018,-23.68328,"alive"
"29067","Delomys","Delomys sublineatus",39,115,NA,"male",-46.95018,-23.68328,"alive"
"29068","Delomys","Delomys sublineatus",29.5,112,NA,"female",-46.95018,-23.68328,"alive"
"29069","Delomys","Delomys sublineatus",30,111,NA,"male",-46.95018,-23.68328,"alive"
"29070","Delomys","Delomys sublineatus",52,130,NA,"female",-46.95018,-23.68328,"alive"
"29071","Delomys","Delomys sublineatus",48,132,NA,"female",-46.95018,-23.68328,"alive"
"29072","Delomys","Delomys sublineatus",58,134,NA,"male",-46.95018,-23.68328,"alive"
"29073","Delomys","Delomys sublineatus",9,64,NA,"male",-46.95018,-23.68328,"alive"
"29074","Delomys","Delomys sublineatus",9,68,NA,"male",-46.95018,-23.68328,"alive"
"29075","Delomys","Delomys sublineatus",7,66,NA,"male",-46.95018,-23.68328,"alive"
"29076","Delomys","Delomys sublineatus",7,67,NA,"male",-46.95018,-23.68328,"alive"
"29077","Delomys","Delomys sublineatus",8,67,NA,"male",-46.95018,-23.68328,"alive"
"29078","Delomys","Delomys sublineatus",35,112,NA,"male",-46.95018,-23.68328,"alive"
"29079","Delomys","Delomys sublineatus",24,96,NA,"male",-46.95018,-23.68328,"alive"
"29080","Delomys","Delomys sublineatus",47,120,NA,"male",-46.95018,-23.68328,"alive"
"29081","Delomys","Delomys sublineatus",17,90,NA,"female",-46.95018,-23.68328,"alive"
"29082","Delomys","Delomys sublineatus",48,122,NA,"male",-46.95018,-23.68328,"alive"
"29083","Delomys","Delomys sublineatus",30,111,NA,"male",-46.95018,-23.68328,"alive"
"29084","Delomys","Delomys sublineatus",28,105,NA,"male",-46.95018,-23.68328,"alive"
"29085","Delomys","Delomys sublineatus",45,119,NA,"male",-46.95455,-23.71731,"alive"
"29086","Delomys","Delomys sublineatus",27,108,NA,"female",-46.95455,-23.71731,"alive"
"29087","Delomys","Delomys sublineatus",23,95,NA,"female",-46.95455,-23.71731,"alive"
"29088","Delomys","Delomys sublineatus",45.5,118,NA,"male",-46.95455,-23.71731,"alive"
"29089","Delomys","Delomys sublineatus",45,117,NA,"female",-46.95455,-23.71731,"alive"
"29090","Delomys","Delomys sublineatus",34,109,NA,"female",-46.95455,-23.71731,"alive"
"29091","Delomys","Delomys sublineatus",48.5,121,NA,"male",-46.95455,-23.71731,"alive"
"29092","Delomys","Delomys sublineatus",33,109,NA,"male",-46.95455,-23.71731,"alive"
"29093","Delomys","Delomys sublineatus",30,105,NA,"male",-46.95455,-23.71731,"alive"
"29094","Delomys","Delomys sublineatus",29,113,NA,"male",-46.95455,-23.71731,"alive"
"29095","Delomys","Delomys sublineatus",22,91,NA,"female",-46.95455,-23.71731,"alive"
"29096","Delomys","Delomys sublineatus",38,116,NA,"male",-46.95455,-23.71731,"alive"
"29097","Delomys","Delomys sublineatus",33,116,NA,"male",-46.95455,-23.71731,"alive"
"29098","Delomys","Delomys sublineatus",41,116,NA,"female",-46.95455,-23.71731,"alive"
"29099","Delomys","Delomys sublineatus",43,124,NA,"female",-46.95455,-23.71731,"alive"
"29100","Delomys","Delomys sublineatus",20,86,NA,"female",-46.95455,-23.71731,"alive"
